,MMM-YY,Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating
7479,8/1/2019,1111,38,0,C28,2,153109,6/2/2013,,3,4,1232920,3
7480,9/1/2019,1111,38,0,C28,2,153109,6/2/2013,,3,4,2843080,3
7481,10/1/2019,1111,39,0,C28,2,153109,6/2/2013,,3,4,4454110,3
7482,11/1/2019,1111,39,0,C28,2,153109,6/2/2013,,3,4,200000,3
7483,12/1/2019,1111,39,0,C28,2,153109,6/2/2013,,3,4,1250000,3
7484,1/1/2020,1111,39,0,C28,2,153109,6/2/2013,,3,4,5749000,4
7485,2/1/2020,1111,39,0,C28,2,153109,6/2/2013,,3,4,342510,4
7486,3/1/2020,1111,39,0,C28,2,153109,6/2/2013,,3,4,11419070,4
7487,4/1/2020,1111,39,0,C28,2,153109,6/2/2013,,3,4,0,1
7488,5/1/2020,1111,39,0,C28,2,153109,6/2/2013,,3,4,0,1
7489,6/1/2020,1111,39,0,C28,2,153109,6/2/2013,,3,4,984380,1
7490,7/1/2020,1111,39,0,C28,2,153109,6/2/2013,,3,4,966180,2
7491,8/1/2020,1111,39,0,C28,2,153109,6/2/2013,,3,4,772940,2
7492,9/1/2020,1111,39,0,C28,2,153109,6/2/2013,,3,4,1500000,2
7493,10/1/2020,1111,40,0,C28,2,153109,6/2/2013,,3,4,750000,1
7494,11/1/2020,1111,40,0,C28,2,153109,6/2/2013,,3,4,679310,1
7495,12/1/2020,1111,40,0,C28,2,153109,6/2/2013,,3,4,386010,1
7496,1/1/2019,1112,38,1,C13,2,27432,28/09/18,,1,1,335450,2
7497,2/1/2019,1112,38,1,C13,2,27432,28/09/18,,1,1,449200,2
7498,3/1/2019,1112,38,1,C13,2,27432,28/09/18,,1,1,831320,2
7499,4/1/2019,1112,38,1,C13,2,27432,28/09/18,,1,1,0,1
7500,5/1/2019,1112,38,1,C13,2,27432,28/09/18,21/05/19,1,1,0,1
7501,10/1/2019,1113,35,0,C9,2,50769,10/10/2019,,1,1,0,1
7502,11/1/2019,1113,35,0,C9,2,50769,10/10/2019,,1,1,0,1
7503,12/1/2019,1113,35,0,C9,2,50769,10/10/2019,,1,1,0,1
7504,1/1/2020,1113,36,0,C9,2,50769,10/10/2019,,1,1,303470,1
7505,2/1/2020,1113,36,0,C9,2,50769,10/10/2019,,1,1,200000,1
7506,3/1/2020,1113,36,0,C9,2,50769,10/10/2019,,1,1,200000,1
7507,4/1/2020,1113,36,0,C9,2,50769,10/10/2019,,1,1,0,1
7508,5/1/2020,1113,36,0,C9,2,50769,10/10/2019,,1,1,200000,1
7509,6/1/2020,1113,36,0,C9,2,50769,10/10/2019,6/1/2020,1,1,0,1
7510,8/1/2020,1114,34,1,C9,1,85781,8/1/2020,,3,3,0,1
7511,9/1/2020,1114,34,1,C9,1,85781,8/1/2020,,3,3,0,1
7512,10/1/2020,1114,34,1,C9,1,85781,8/1/2020,,3,3,0,2
7513,11/1/2020,1114,34,1,C9,1,85781,8/1/2020,,3,3,376680,2
7514,12/1/2020,1114,34,1,C9,1,85781,8/1/2020,,3,3,1389190,2
7515,10/1/2020,1115,31,0,C16,2,64444,28/09/20,,2,2,0,1
7516,11/1/2020,1115,31,0,C16,2,64444,28/09/20,,2,2,0,1
7517,12/1/2020,1115,31,0,C16,2,64444,28/09/20,,2,2,0,1
7518,8/1/2020,1116,34,0,C17,1,89585,31/07/20,,2,2,0,1
7519,9/1/2020,1116,34,0,C17,1,89585,31/07/20,,2,2,0,1
7520,10/1/2020,1116,35,0,C17,1,89585,31/07/20,,2,2,1159440,2
7521,11/1/2020,1116,35,0,C17,1,89585,31/07/20,,2,2,300900,2
7522,12/1/2020,1116,35,0,C17,1,89585,31/07/20,,2,2,0,2
7523,1/1/2019,1117,34,0,C26,2,52990,8/5/2018,,2,2,276220,1
7524,2/1/2019,1117,34,0,C26,2,52990,8/5/2018,2/1/2019,2,2,0,1
7525,8/1/2020,1118,29,0,C7,0,49410,31/07/20,,2,2,1443820,4
7526,9/1/2020,1118,29,0,C7,0,49410,31/07/20,,2,2,1041600,4
7527,10/1/2020,1118,29,0,C7,0,49410,31/07/20,,2,2,1400070,4
7528,11/1/2020,1118,29,0,C7,0,49410,31/07/20,,2,2,6619100,4
7529,12/1/2020,1118,29,0,C7,0,49410,31/07/20,,2,2,4466180,4
7530,11/1/2019,1119,28,1,C21,1,41581,16/11/19,,1,1,0,2
7531,12/1/2019,1119,28,1,C21,1,41581,16/11/19,,1,1,300000,2
7532,1/1/2020,1119,29,1,C21,1,41581,16/11/19,,1,1,95480,4
7533,2/1/2020,1119,29,1,C21,1,41581,16/11/19,,1,1,1500000,4
7534,3/1/2020,1119,29,1,C21,1,41581,16/11/19,,1,1,3634720,4
7535,4/1/2020,1119,29,1,C21,1,41581,16/11/19,,1,1,101760,4
7536,5/1/2020,1119,29,1,C21,1,41581,16/11/19,,1,1,2544010,4
7537,6/1/2020,1119,29,1,C21,1,41581,16/11/19,,1,1,3121560,4
7538,7/1/2020,1119,29,1,C21,1,41581,16/11/19,,1,1,902440,4
7539,8/1/2020,1119,29,1,C21,1,41581,16/11/19,,1,1,3416870,4
7540,9/1/2020,1119,29,1,C21,1,41581,16/11/19,,1,1,854360,4
7541,10/1/2020,1119,29,1,C21,1,41581,16/11/19,,1,1,100080,4
7542,11/1/2020,1119,29,1,C21,1,41581,16/11/19,,1,1,737910,4
7543,12/1/2020,1119,29,1,C21,1,41581,16/11/19,,1,1,2100000,4
7544,10/1/2019,1122,30,0,C18,1,80591,10/11/2019,,3,3,0,1
7545,11/1/2019,1122,30,0,C18,1,80591,10/11/2019,31/10/19,3,3,0,1
7546,1/1/2019,1123,42,1,C20,1,55112,30/04/16,,1,2,619250,2
7547,2/1/2019,1123,42,1,C20,1,55112,30/04/16,,1,2,562490,2
7548,3/1/2019,1123,42,1,C20,1,55112,30/04/16,,1,2,932870,2
7549,4/1/2019,1123,42,1,C20,1,55112,30/04/16,,1,2,616400,4
7550,5/1/2019,1123,42,1,C20,1,55112,30/04/16,,1,2,626010,4
7551,6/1/2019,1123,42,1,C20,1,55112,30/04/16,,1,2,700000,4
7552,7/1/2019,1123,42,1,C20,1,55112,30/04/16,,1,2,785000,3
7553,8/1/2019,1123,42,1,C20,1,55112,30/04/16,,1,2,401140,3
7554,9/1/2019,1123,42,1,C20,1,55112,30/04/16,,1,2,948640,3
7555,10/1/2019,1123,42,1,C20,1,55112,30/04/16,,1,2,641080,3
7556,11/1/2019,1123,42,1,C20,1,55112,30/04/16,,1,2,345510,3
7557,12/1/2019,1123,42,1,C20,1,55112,30/04/16,,1,2,1360100,3
7558,1/1/2020,1123,43,1,C20,1,55112,30/04/16,1/5/2020,1,2,145510,1
7559,10/1/2020,1125,34,1,C18,0,71977,28/09/20,,3,3,0,2
7560,11/1/2020,1125,34,1,C18,0,71977,28/09/20,,3,3,450410,2
7561,12/1/2020,1125,34,1,C18,0,71977,28/09/20,,3,3,527560,2
7562,4/1/2020,1126,38,0,C25,1,43747,17/04/20,,2,2,0,1
7563,5/1/2020,1126,38,0,C25,1,43747,17/04/20,5/8/2020,2,2,0,1
7564,1/1/2019,1129,32,0,C6,0,73087,6/4/2018,,1,2,875330,3
7565,2/1/2019,1129,32,0,C6,0,73087,6/4/2018,,1,2,922760,3
7566,3/1/2019,1129,32,0,C6,0,73087,6/4/2018,,1,2,1306500,3
7567,4/1/2019,1129,32,0,C6,0,73087,6/4/2018,,1,2,392840,4
7568,5/1/2019,1129,32,0,C6,0,73087,6/4/2018,,1,2,802600,4
7569,6/1/2019,1129,32,0,C6,0,73087,6/4/2018,,1,2,2561650,4
7570,7/1/2019,1129,33,0,C6,0,73087,6/4/2018,,1,2,372500,3
7571,8/1/2019,1129,33,0,C6,0,73087,6/4/2018,,1,2,911840,3
7572,9/1/2019,1129,33,0,C6,0,73087,6/4/2018,,1,2,369500,3
7573,10/1/2019,1129,33,0,C6,0,73087,6/4/2018,,1,2,449870,2
7574,11/1/2019,1129,33,0,C6,0,73087,6/4/2018,,1,2,509280,2
7575,12/1/2019,1129,33,0,C6,0,73087,6/4/2018,12/12/2019,1,2,0,2
7576,11/1/2019,1130,26,0,C4,1,46464,31/10/19,,1,1,0,1
7577,12/1/2019,1130,27,0,C4,1,46464,31/10/19,,1,1,0,1
7578,1/1/2020,1130,27,0,C4,1,46464,31/10/19,,1,1,0,1
7579,2/1/2020,1130,27,0,C4,1,46464,31/10/19,20/02/20,1,1,0,1
7580,1/1/2019,1131,24,1,C19,0,68309,5/7/2018,,1,2,0,1
7581,2/1/2019,1131,24,1,C19,0,68309,5/7/2018,,1,2,605860,1
7582,3/1/2019,1131,24,1,C19,0,68309,5/7/2018,27/02/19,1,2,0,1
7583,2/1/2020,1133,32,1,C27,2,44062,2/11/2020,,1,1,0,1
7584,3/1/2020,1133,32,1,C27,2,44062,2/11/2020,,1,1,479380,1
7585,4/1/2020,1133,32,1,C27,2,44062,2/11/2020,,1,1,0,1
7586,5/1/2020,1133,32,1,C27,2,44062,2/11/2020,,1,1,0,1
7587,6/1/2020,1133,32,1,C27,2,44062,2/11/2020,,1,1,0,1
7588,7/1/2020,1133,32,1,C27,2,44062,2/11/2020,7/12/2020,1,1,0,1
7589,8/1/2019,1134,33,0,C19,1,112066,8/2/2019,,3,3,0,2
7590,9/1/2019,1134,33,0,C19,1,112066,8/2/2019,,3,3,495280,2
7591,10/1/2019,1134,33,0,C19,1,112066,8/2/2019,,3,3,306680,2
7592,11/1/2019,1134,33,0,C19,1,112066,8/2/2019,,3,3,800580,2
7593,12/1/2019,1134,33,0,C19,1,112066,8/2/2019,,3,3,242520,2
7594,1/1/2020,1134,33,0,C19,1,112066,8/2/2019,,3,3,940740,1
7595,2/1/2020,1134,33,0,C19,1,112066,8/2/2019,,3,3,0,1
7596,3/1/2020,1134,34,0,C19,1,112066,8/2/2019,27/02/20,3,3,0,1
7597,1/1/2019,1136,35,1,C17,0,50118,30/11/18,1/5/2019,2,2,0,1
7598,8/1/2020,1137,33,0,C21,1,102175,17/08/20,,3,3,0,1
7599,9/1/2020,1137,33,0,C21,1,102175,17/08/20,,3,3,0,1
7600,10/1/2020,1137,33,0,C21,1,102175,17/08/20,,3,3,0,2
7601,11/1/2020,1137,33,0,C21,1,102175,17/08/20,,3,3,0,2
7602,12/1/2020,1137,33,0,C21,1,102175,17/08/20,28/11/20,3,3,1023820,2
7603,6/1/2020,1138,31,0,C24,2,81440,29/05/20,,3,3,0,1
7604,7/1/2020,1138,31,0,C24,2,81440,29/05/20,20/07/20,3,3,0,1
7605,1/1/2019,1139,33,1,C25,0,49939,11/11/2018,,1,1,114430,1
7606,2/1/2019,1139,33,1,C25,0,49939,11/11/2018,,1,1,147030,1
7607,3/1/2019,1139,34,1,C25,0,49939,11/11/2018,,1,1,127040,1
7608,4/1/2019,1139,34,1,C25,0,49939,11/11/2018,,1,1,183290,4
7609,5/1/2019,1139,34,1,C25,0,49939,11/11/2018,,1,1,0,4
7610,6/1/2019,1139,34,1,C25,0,49939,11/11/2018,,1,1,1400000,4
7611,7/1/2019,1139,34,1,C25,0,49939,11/11/2018,,1,1,125640,2
7612,8/1/2019,1139,34,1,C25,0,49939,11/11/2018,,1,1,100340,2
7613,9/1/2019,1139,34,1,C25,0,49939,11/11/2018,,1,1,595890,2
7614,10/1/2019,1139,34,1,C25,0,49939,11/11/2018,,1,1,414840,3
7615,11/1/2019,1139,34,1,C25,0,49939,11/11/2018,,1,1,200000,3
7616,12/1/2019,1139,34,1,C25,0,49939,11/11/2018,,1,1,500000,3
7617,1/1/2020,1139,34,1,C25,0,49939,11/11/2018,,1,1,50000,4
7618,2/1/2020,1139,34,1,C25,0,49939,11/11/2018,,1,1,990360,4
7619,3/1/2020,1139,35,1,C25,0,49939,11/11/2018,,1,1,3267760,4
7620,4/1/2020,1139,35,1,C25,0,49939,11/11/2018,,1,1,150280,2
7621,5/1/2020,1139,35,1,C25,0,49939,11/11/2018,,1,1,279000,2
7622,6/1/2020,1139,35,1,C25,0,49939,11/11/2018,,1,1,390200,2
7623,7/1/2020,1139,35,1,C25,0,49939,11/11/2018,,1,1,902400,3
7624,8/1/2020,1139,35,1,C25,0,49939,11/11/2018,,1,1,284500,3
7625,9/1/2020,1139,35,1,C25,0,49939,11/11/2018,,1,1,484000,3
7626,10/1/2020,1139,35,1,C25,0,49939,11/11/2018,,1,1,0,2
7627,11/1/2020,1139,35,1,C25,0,49939,11/11/2018,,1,1,650300,2
7628,12/1/2020,1139,35,1,C25,0,49939,11/11/2018,,1,1,265340,2
7629,1/1/2019,1140,25,0,C29,1,46856,8/1/2018,,1,1,0,1
7630,2/1/2019,1140,25,0,C29,1,46856,8/1/2018,2/9/2019,1,1,0,1
7631,1/1/2019,1141,37,1,C8,2,61133,15/09/18,,3,3,118480,1
7632,2/1/2019,1141,37,1,C8,2,61133,15/09/18,,3,3,0,1
7633,3/1/2019,1141,37,1,C8,2,61133,15/09/18,,3,3,130680,1
7634,4/1/2019,1141,37,1,C8,2,61133,15/09/18,4/5/2019,3,3,0,1
7635,1/1/2019,1143,32,,C29,2,30860,14/05/18,,1,2,471080,2
7636,2/1/2019,1143,32,0,C29,2,30860,14/05/18,,1,2,422840,2
7637,3/1/2019,1143,32,0,C29,2,30860,14/05/18,,1,2,1076080,2
7638,4/1/2019,1143,32,0,C29,2,30860,14/05/18,,1,2,1400,3
7639,5/1/2019,1143,32,0,C29,2,30860,14/05/18,,1,2,366280,3
7640,6/1/2019,1143,32,0,C29,2,30860,14/05/18,,1,2,415650,3
7641,7/1/2019,1143,32,0,C29,2,30860,14/05/18,,1,2,145600,2
7642,8/1/2019,1143,32,0,C29,2,30860,14/05/18,,1,2,294360,2
7643,9/1/2019,1143,32,0,C29,2,30860,14/05/18,,1,2,412070,2
7644,10/1/2019,1143,32,0,C29,2,30860,14/05/18,,1,2,0,1
7645,11/1/2019,1143,32,0,C29,2,30860,14/05/18,11/7/2019,1,2,0,1
7646,5/1/2020,1144,33,0,C4,2,69412,5/1/2020,,2,2,0,1
7647,6/1/2020,1144,33,0,C4,2,69412,5/1/2020,,2,2,0,1
7648,7/1/2020,1144,33,0,C4,2,69412,5/1/2020,,2,2,1608480,4
7649,8/1/2020,1144,33,0,C4,2,69412,5/1/2020,,2,2,306260,4
7650,9/1/2020,1144,33,0,C4,2,69412,5/1/2020,,2,2,1000000,4
7651,10/1/2020,1144,33,0,C4,2,69412,5/1/2020,,2,2,1000000,3
7652,11/1/2020,1144,34,0,C4,2,69412,5/1/2020,,2,2,1000000,3
7653,12/1/2020,1144,34,0,C4,2,69412,5/1/2020,,2,2,307490,3
7654,12/1/2020,1145,31,0,C20,2,60118,28/11/20,,2,2,0,1
7655,2/1/2020,1146,34,0,C26,1,27548,30/01/20,,2,2,0,1
7656,3/1/2020,1146,34,0,C26,1,27548,30/01/20,,2,2,150010,1
7657,4/1/2020,1146,34,0,C26,1,27548,30/01/20,,2,2,0,1
7658,5/1/2020,1146,34,0,C26,1,27548,30/01/20,,2,2,0,1
7659,6/1/2020,1146,34,0,C26,1,27548,30/01/20,,2,2,0,1
7660,7/1/2020,1146,34,0,C26,1,27548,30/01/20,7/5/2020,2,2,0,1
7661,1/1/2019,1147,35,1,C29,0,69789,15/10/15,,2,4,989950,1
7662,2/1/2019,1147,35,1,C29,0,69789,15/10/15,,2,4,642500,1
7663,3/1/2019,1147,35,1,C29,0,69789,15/10/15,,2,4,1189020,1
7664,4/1/2019,1147,35,1,C29,0,69789,15/10/15,,2,4,359840,3
7665,5/1/2019,1147,35,1,C29,0,69789,15/10/15,,2,4,998530,3
7666,6/1/2019,1147,36,1,C29,0,69789,15/10/15,,2,4,1163020,3
7667,7/1/2019,1147,36,1,C29,0,69789,15/10/15,,2,4,1070440,2
7668,8/1/2019,1147,36,1,C29,0,69789,15/10/15,,2,4,368230,2
7669,9/1/2019,1147,36,1,C29,0,69789,15/10/15,,2,4,700980,2
7670,10/1/2019,1147,36,1,C29,0,69789,15/10/15,,2,4,2769600,3
7671,11/1/2019,1147,36,1,C29,0,69789,15/10/15,,2,4,562440,3
7672,12/1/2019,1147,36,1,C29,0,69789,15/10/15,,2,4,236450,3
7673,1/1/2020,1147,36,1,C29,0,69789,15/10/15,,2,4,578810,2
7674,2/1/2020,1147,36,1,C29,0,69789,15/10/15,,2,4,2345400,2
7675,3/1/2020,1147,36,1,C29,0,69789,15/10/15,,2,4,3157740,2
7676,4/1/2020,1147,36,1,C29,0,69789,15/10/15,,2,4,154690,2
7677,5/1/2020,1147,36,1,C29,0,69789,15/10/15,,2,4,660110,2
7678,6/1/2020,1147,37,1,C29,0,69789,15/10/15,,2,4,1148260,2
7679,7/1/2020,1147,37,1,C29,0,69789,15/10/15,,2,4,789730,3
7680,8/1/2020,1147,37,1,C29,0,69789,15/10/15,,2,4,1235590,3
7681,9/1/2020,1147,37,1,C29,0,69789,15/10/15,,2,4,2036400,3
7682,10/1/2020,1147,37,1,C29,0,69789,15/10/15,,2,4,520110,2
7683,11/1/2020,1147,37,1,C29,0,69789,15/10/15,,2,4,840790,2
7684,12/1/2020,1147,37,1,C29,0,69789,15/10/15,,2,4,1154320,2
7685,4/1/2020,1149,35,1,C28,1,82078,29/03/20,,3,3,0,2
7686,5/1/2020,1149,35,1,C28,1,82078,29/03/20,,3,3,0,2
7687,6/1/2020,1149,35,1,C28,1,82078,29/03/20,,3,3,1061120,2
7688,7/1/2020,1149,35,1,C28,1,82078,29/03/20,,3,3,520750,2
7689,8/1/2020,1149,35,1,C28,1,82078,29/03/20,,3,3,511120,2
7690,9/1/2020,1149,35,1,C28,1,82078,29/03/20,,3,3,513120,2
7691,10/1/2020,1149,35,1,C28,1,82078,29/03/20,,3,3,359400,2
7692,11/1/2020,1149,35,1,C28,1,82078,29/03/20,,3,3,579600,2
7693,12/1/2020,1149,35,1,C28,1,82078,29/03/20,,3,3,503520,2
7694,3/1/2020,1150,34,1,C1,2,38572,13/03/20,,2,2,0,1
7695,4/1/2020,1150,34,1,C1,2,38572,13/03/20,,2,2,0,2
7696,5/1/2020,1150,34,1,C1,2,38572,13/03/20,,2,2,0,2
7697,6/1/2020,1150,35,1,C1,2,38572,13/03/20,,2,2,817270,2
7698,7/1/2020,1150,35,1,C1,2,38572,13/03/20,,2,2,0,1
7699,8/1/2020,1150,35,1,C1,2,38572,13/03/20,,2,2,0,1
7700,9/1/2020,1150,35,1,C1,2,38572,13/03/20,,2,2,302320,1
7701,10/1/2020,1150,35,1,C1,2,38572,13/03/20,,2,2,0,1
7702,11/1/2020,1150,35,1,C1,2,38572,13/03/20,14/11/20,2,2,0,1
7703,9/1/2019,1151,33,0,C8,0,103994,29/08/19,,4,4,0,1
7704,10/1/2019,1151,33,0,C8,0,103994,29/08/19,,4,4,0,1
7705,11/1/2019,1151,33,0,C8,0,103994,29/08/19,,4,4,0,1
7706,12/1/2019,1151,33,0,C8,0,103994,29/08/19,,4,4,140880,1
7707,1/1/2020,1151,33,0,C8,0,103994,29/08/19,1/11/2020,4,4,0,1
7708,1/1/2019,1152,33,1,C23,0,17607,1/5/2019,,2,2,0,1
7709,2/1/2019,1152,33,1,C23,0,17607,1/5/2019,,2,2,134760,1
7710,3/1/2019,1152,34,1,C23,0,17607,1/5/2019,27/02/19,2,2,0,1
7711,11/1/2020,1153,34,1,C9,2,108284,11/3/2020,,3,3,0,1
7712,12/1/2020,1153,34,1,C9,2,108284,11/3/2020,,3,3,0,1
7713,1/1/2019,1154,33,0,C12,0,30106,24/11/18,,1,1,0,1
7714,2/1/2019,1154,33,0,C12,0,30106,24/11/18,,1,1,104650,1
7715,3/1/2019,1154,33,0,C12,0,30106,24/11/18,,1,1,0,1
7716,4/1/2019,1154,33,0,C12,0,30106,24/11/18,,1,1,0,1
7717,5/1/2019,1154,33,0,C12,0,30106,24/11/18,5/2/2019,1,1,0,1
7718,1/1/2019,1155,24,1,C16,2,51796,11/6/2018,,1,1,215800,1
7719,2/1/2019,1155,25,1,C16,2,51796,11/6/2018,,1,1,200000,1
7720,3/1/2019,1155,25,1,C16,2,51796,11/6/2018,15/03/19,1,1,0,1
7721,1/1/2019,1156,31,0,C27,1,46239,17/09/18,,1,1,108740,1
7722,2/1/2019,1156,31,0,C27,1,46239,17/09/18,,1,1,231340,1
7723,3/1/2019,1156,31,0,C27,1,46239,17/09/18,,1,1,103670,1
7724,4/1/2019,1156,31,,C27,1,46239,17/09/18,,1,1,0,1
7725,5/1/2019,1156,31,0,C27,1,46239,17/09/18,30/04/19,1,1,0,1
7726,12/1/2020,1157,31,0,C3,2,57356,12/7/2020,,1,1,0,1
7727,8/1/2019,1158,32,1,C24,1,62905,8/5/2019,,3,3,0,1
7728,9/1/2019,1158,32,1,C24,1,62905,8/5/2019,,3,3,0,1
7729,10/1/2019,1158,32,1,C24,1,62905,8/5/2019,,3,3,0,2
7730,11/1/2019,1158,32,1,C24,1,62905,8/5/2019,,3,3,502040,2
7731,12/1/2019,1158,32,1,C24,1,62905,8/5/2019,,3,3,240000,2
7732,1/1/2020,1158,32,1,C24,1,62905,8/5/2019,,3,3,200000,1
7733,2/1/2020,1158,33,1,C24,1,62905,8/5/2019,,3,3,404720,1
7734,3/1/2020,1158,33,1,C24,1,62905,8/5/2019,,3,3,626620,1
7735,4/1/2020,1158,33,1,C24,1,62905,8/5/2019,,3,3,0,1
7736,5/1/2020,1158,33,1,C24,1,62905,8/5/2019,,3,3,200000,1
7737,6/1/2020,1158,33,1,C24,1,62905,8/5/2019,,3,3,183000,1
7738,7/1/2020,1158,33,1,C24,1,62905,8/5/2019,7/12/2020,3,3,0,1
7739,8/1/2020,1159,34,0,C10,2,50547,8/7/2020,,3,3,0,1
7740,9/1/2020,1159,34,0,C10,2,50547,8/7/2020,,3,3,0,1
7741,10/1/2020,1159,34,0,C10,2,50547,8/7/2020,,3,3,241900,2
7742,11/1/2020,1159,34,0,C10,2,50547,8/7/2020,,3,3,254190,2
7743,12/1/2020,1159,34,0,C10,2,50547,8/7/2020,,3,3,204070,2
7744,2/1/2020,1160,28,0,C7,0,12779,21/02/20,,1,1,0,1
7745,3/1/2020,1160,28,0,C7,0,12779,21/02/20,,1,1,0,1
7746,4/1/2020,1160,28,0,C7,0,12779,21/02/20,,1,1,0,1
7747,5/1/2020,1160,28,0,C7,0,12779,21/02/20,15/05/20,1,1,0,1
7748,1/1/2019,1161,28,0,C12,1,61247,2/8/2017,,1,2,424060,2
7749,2/1/2019,1161,29,0,C12,1,61247,2/8/2017,,1,2,312630,2
7750,3/1/2019,1161,29,0,C12,1,61247,2/8/2017,,1,2,915540,2
7751,4/1/2019,1161,29,0,C12,1,61247,2/8/2017,,1,2,513750,3
7752,5/1/2019,1161,29,0,C12,1,61247,2/8/2017,,1,2,743330,3
7753,6/1/2019,1161,29,0,C12,1,61247,2/8/2017,,1,2,116350,3
7754,7/1/2019,1161,29,0,C12,1,61247,2/8/2017,,1,2,493970,3
7755,8/1/2019,1161,29,0,C12,1,61247,2/8/2017,,1,2,204370,3
7756,9/1/2019,1161,29,0,C12,1,61247,2/8/2017,,1,2,879860,3
7757,10/1/2019,1161,29,0,C12,1,61247,2/8/2017,,1,2,796020,4
7758,11/1/2019,1161,29,0,C12,1,61247,2/8/2017,,1,2,2057920,4
7759,12/1/2019,1161,29,0,C12,1,61247,2/8/2017,,1,2,1052350,4
7760,1/1/2020,1161,29,0,C12,1,61247,2/8/2017,,1,2,1986020,4
7761,2/1/2020,1161,30,0,C12,1,61247,2/8/2017,,1,2,2422120,4
7762,3/1/2020,1161,30,0,C12,1,61247,2/8/2017,,1,2,7568590,4
7763,4/1/2020,1161,30,0,C12,1,61247,2/8/2017,,1,2,456650,3
7764,5/1/2020,1161,30,0,C12,1,61247,2/8/2017,,1,2,1049020,3
7765,6/1/2020,1161,30,0,C12,1,61247,2/8/2017,,1,2,629610,3
7766,7/1/2020,1161,30,0,C12,1,67371,2/8/2017,,1,3,154810,1
7767,8/1/2020,1161,30,0,C12,1,67371,2/8/2017,,1,3,0,1
7768,9/1/2020,1161,30,0,C12,1,67371,2/8/2017,,1,3,200000,1
7769,10/1/2020,1161,30,0,C12,1,67371,2/8/2017,,1,3,304660,1
7770,11/1/2020,1161,30,0,C12,1,67371,2/8/2017,,1,3,-50570,1
7771,12/1/2020,1161,30,0,C12,1,67371,2/8/2017,,1,3,150510,1
7772,12/1/2020,1162,36,0,C21,2,114416,14/12/20,,3,3,0,1
7773,1/1/2019,1163,24,1,C8,0,22962,15/09/18,,1,1,457120,1
7774,2/1/2019,1163,24,1,C8,0,22962,15/09/18,2/2/2019,1,1,0,1
7775,1/1/2019,1164,32,1,C7,2,32376,8/4/2017,,1,1,400230,3
7776,2/1/2019,1164,32,1,C7,2,32376,8/4/2017,,1,1,102510,3
7777,3/1/2019,1164,32,1,C7,2,32376,8/4/2017,,1,1,1591010,3
7778,4/1/2019,1164,32,1,C7,2,32376,8/4/2017,,1,1,0,3
7779,5/1/2019,1164,32,1,C7,2,32376,8/4/2017,,1,1,820650,3
7780,6/1/2019,1164,33,1,C7,2,32376,8/4/2017,,1,1,149660,3
7781,7/1/2019,1164,33,1,C7,2,32376,8/4/2017,,1,1,448640,3
7782,8/1/2019,1164,33,1,C7,2,32376,8/4/2017,,1,1,406030,3
7783,9/1/2019,1164,33,1,C7,2,32376,8/4/2017,,1,1,250590,3
7784,10/1/2019,1164,33,1,C7,2,32376,8/4/2017,,1,1,300540,2
7785,11/1/2019,1164,33,1,C7,2,32376,8/4/2017,,1,1,210000,2
7786,12/1/2019,1164,33,1,C7,2,32376,8/4/2017,,1,1,200000,2
7787,1/1/2020,1164,33,1,C7,2,32376,8/4/2017,,1,1,0,2
7788,2/1/2020,1164,33,1,C7,2,32376,8/4/2017,,1,1,1255190,2
7789,3/1/2020,1164,33,1,C7,2,32376,8/4/2017,,1,1,611050,2
7790,4/1/2020,1164,33,1,C7,2,32376,8/4/2017,,1,1,0,2
7791,5/1/2020,1164,33,1,C7,2,32376,8/4/2017,,1,1,157430,2
7792,6/1/2020,1164,34,1,C7,2,32376,8/4/2017,,1,1,630000,2
7793,7/1/2020,1164,34,1,C7,2,32376,8/4/2017,,1,1,305690,2
7794,8/1/2020,1164,34,1,C7,2,32376,8/4/2017,,1,1,965290,2
7795,9/1/2020,1164,34,1,C7,2,32376,8/4/2017,,1,1,0,2
7796,10/1/2020,1164,34,1,C7,2,32376,8/4/2017,,1,1,410000,2
7797,11/1/2020,1164,34,1,C7,2,32376,8/4/2017,21/11/20,1,1,0,2
7798,1/1/2019,1165,37,1,C16,1,89431,10/1/2018,,1,2,4699960,4
7799,2/1/2019,1165,37,1,C16,1,89431,10/1/2018,,1,2,1278240,4
7800,3/1/2019,1165,38,1,C16,1,89431,10/1/2018,,1,2,1025770,4
7801,4/1/2019,1165,38,1,C16,1,89431,10/1/2018,,1,2,236520,3
7802,5/1/2019,1165,38,1,C16,1,89431,10/1/2018,,1,2,598490,3
7803,6/1/2019,1165,38,1,C16,1,89431,10/1/2018,,1,2,300220,3
7804,7/1/2019,1165,38,1,C16,1,89431,10/1/2018,,1,2,1057550,3
7805,8/1/2019,1165,38,1,C16,1,89431,10/1/2018,,1,2,459890,3
7806,9/1/2019,1165,38,1,C16,1,89431,10/1/2018,,1,2,1028940,3
7807,10/1/2019,1165,38,1,C16,1,89431,10/1/2018,,1,2,400860,2
7808,11/1/2019,1165,38,1,C16,1,89431,10/1/2018,,1,2,400410,2
7809,12/1/2019,1165,38,1,C16,1,89431,10/1/2018,,1,2,577100,2
7810,1/1/2020,1165,38,1,C16,1,89431,10/1/2018,,1,2,1046810,4
