date,hour,demand
2022-01-31,8,76.0
2022-01-31,9,76.0
2022-01-31,10,77.0
2022-01-31,11,76.0
2022-01-31,12,82.0
2022-01-31,13,80.0
2022-01-31,14,86.0
2022-01-31,15,91.0
2022-01-31,16,95.0
2022-01-31,17,98.0
2022-01-31,18,93.0
2022-01-31,19,107.0
2022-01-31,20,103.0
2022-01-31,21,89.0
2022-01-31,22,77.0
2022-01-31,23,58.0
2022-02-01,0,49.0
2022-02-01,6,48.0
2022-02-01,7,60.0
2022-02-01,8,68.0
2022-02-01,9,71.0
2022-02-01,10,69.0
2022-02-01,11,71.0
2022-02-01,12,76.0
2022-02-01,13,73.0
2022-02-01,14,73.0
2022-02-01,15,73.0
2022-02-01,16,77.0
2022-02-01,17,83.0
2022-02-01,18,83.0
2022-02-01,19,79.0
2022-02-01,20,77.0
2022-02-01,21,70.0
2022-02-01,22,66.0
2022-02-01,23,62.0
2022-02-02,0,52.0
2022-02-02,5,51.0
2022-02-02,6,52.0
2022-02-02,7,60.0
2022-02-02,8,68.0
2022-02-02,9,71.0
2022-02-02,10,69.0
2022-02-02,11,71.0
2022-02-02,12,76.0
2022-02-02,13,73.0
2022-02-02,14,73.0
2022-02-02,15,73.0
2022-02-02,16,77.0
2022-02-02,17,83.0
2022-02-02,18,83.0
2022-02-02,19,80.0
2022-02-02,20,77.0
2022-02-02,21,71.0
2022-02-02,22,68.0
2022-02-02,23,58.0
2022-02-03,0,50.0
2022-02-03,1,50.0
2022-02-03,6,51.0
2022-02-03,7,59.0
2022-02-03,8,68.0
2022-02-03,9,69.0
2022-02-03,10,67.0
2022-02-03,11,68.0
2022-02-03,12,73.0
2022-02-03,13,72.0
2022-02-03,14,72.0
2022-02-03,15,72.0
2022-02-03,16,76.0
2022-02-03,17,80.0
2022-02-03,18,75.0
2022-02-03,19,73.0
2022-02-03,20,68.0
2022-02-03,21,62.0
2022-02-03,22,62.0
2022-02-03,23,53.0
2022-02-04,0,51.0
2022-02-04,1,51.0
2022-02-04,3,52.0
2022-02-04,6,55.0
2022-02-04,7,63.0
2022-02-04,8,72.0
2022-02-04,9,76.0
2022-02-04,10,76.0
2022-02-04,11,83.0
2022-02-04,12,86.0
2022-02-04,13,85.0
2022-02-04,14,85.0
2022-02-04,15,85.0
2022-02-04,16,85.0
2022-02-04,17,86.0
2022-02-04,18,79.0
2022-02-04,19,74.0
2022-02-04,20,68.0
2022-02-04,21,61.0
2022-02-04,22,59.0
2022-02-04,23,57.0
2022-02-05,0,57.0
2022-02-05,1,58.0
2022-02-05,2,60.0
2022-02-05,5,53.0
2022-02-05,7,56.0
2022-02-05,8,66.0
2022-02-05,9,88.0
2022-02-05,10,93.0
2022-02-05,11,107.0
2022-02-05,12,114.0
2022-02-05,13,112.0
2022-02-05,14,110.0
2022-02-05,15,110.0
2022-02-05,16,109.0
2022-02-05,17,98.0
2022-02-05,18,90.0
2022-02-05,19,81.0
2022-02-05,20,70.0
2022-02-05,21,56.0
2022-02-05,22,56.0
2022-02-05,23,45.0
2022-02-06,0,61.0
2022-02-06,1,62.0
2022-02-06,2,64.0
2022-02-06,3,63.0
2022-02-06,4,58.0
2022-02-06,6,59.0
2022-02-06,7,56.0
2022-02-06,8,62.0
2022-02-06,9,77.0
2022-02-06,10,81.0
2022-02-06,11,93.0
2022-02-06,12,98.0
2022-02-06,13,97.0
2022-02-06,14,96.0
2022-02-06,15,96.0
2022-02-06,16,94.0
2022-02-06,17,90.0
2022-02-06,18,84.0
2022-02-06,19,78.0
2022-02-06,20,68.0
2022-02-06,21,57.0
2022-02-06,22,58.0
2022-02-06,23,49.0
2022-02-07,2,51.0
2022-02-07,5,46.0
2022-02-07,6,46.0
2022-02-07,7,55.0
2022-02-07,8,61.0
2022-02-07,9,66.0
2022-02-07,10,65.0
2022-02-07,11,65.0
2022-02-07,12,69.0
2022-02-07,13,69.0
2022-02-07,14,66.0
2022-02-07,15,66.0
2022-02-07,16,71.0
2022-02-07,17,74.0
2022-02-07,18,74.0
2022-02-07,19,76.0
2022-02-07,20,69.0
2022-02-07,21,62.0
2022-02-07,22,52.0
2022-02-07,23,50.0
2022-02-08,1,48.0
2022-02-08,6,42.0
2022-02-08,7,57.0
2022-02-08,8,62.0
2022-02-08,9,66.0
2022-02-08,10,65.0
2022-02-08,11,65.0
2022-02-08,12,66.0
2022-02-08,13,66.0
2022-02-08,14,65.0
2022-02-08,15,65.0
2022-02-08,16,70.0
2022-02-08,17,73.0
2022-02-08,18,73.0
2022-02-08,19,72.0
2022-02-08,20,69.0
2022-02-08,21,64.0
2022-02-08,22,55.0
2022-02-08,23,53.0
2022-02-09,1,52.0
2022-02-09,6,48.0
2022-02-09,7,59.0
2022-02-09,8,64.0
2022-02-09,9,68.0
2022-02-09,10,68.0
2022-02-09,11,67.0
2022-02-09,12,68.0
2022-02-09,13,68.0
2022-02-09,14,68.0
2022-02-09,15,68.0
2022-02-09,16,72.0
2022-02-09,17,75.0
2022-02-09,18,75.0
2022-02-09,19,75.0
2022-02-09,20,72.0
2022-02-09,21,68.0
2022-02-09,22,68.0
2022-02-09,23,61.0
2022-02-10,0,52.0
2022-02-10,1,52.0
2022-02-10,2,52.0
2022-02-10,6,52.0
2022-02-10,7,59.0
2022-02-10,8,63.0
2022-02-10,9,67.0
2022-02-10,10,68.0
2022-02-10,11,69.0
2022-02-10,12,73.0
2022-02-10,13,73.0
2022-02-10,14,73.0
2022-02-10,15,73.0
2022-02-10,16,77.0
2022-02-10,17,80.0
2022-02-10,18,79.0
2022-02-10,19,78.0
2022-02-10,20,73.0
2022-02-10,21,68.0
2022-02-10,22,68.0
2022-02-10,23,61.0
2022-02-11,3,51.0
2022-02-11,6,51.0
2022-02-11,7,59.0
2022-02-11,8,63.0
2022-02-11,9,68.0
2022-02-11,10,70.0
2022-02-11,11,76.0
2022-02-11,12,86.0
2022-02-11,13,86.0
2022-02-11,14,84.0
2022-02-11,15,84.0
2022-02-11,16,84.0
2022-02-11,17,85.0
2022-02-11,18,84.0
2022-02-11,19,78.0
2022-02-11,20,71.0
2022-02-11,21,65.0
2022-02-11,22,61.0
2022-02-11,23,62.0
2022-02-12,0,56.0
2022-02-12,1,57.0
2022-02-12,2,57.0
2022-02-12,6,49.0
2022-02-12,7,48.0
2022-02-12,8,53.0
2022-02-12,9,78.0
2022-02-12,10,87.0
2022-02-12,11,102.0
2022-02-12,12,114.0
2022-02-12,13,112.0
2022-02-12,14,109.0
2022-02-12,15,109.0
2022-02-12,16,109.0
2022-02-12,17,98.0
2022-02-12,18,95.0
2022-02-12,19,86.0
2022-02-12,20,75.0
2022-02-12,21,65.0
2022-02-12,22,63.0
2022-02-12,23,56.0
2022-02-13,0,57.0
2022-02-13,1,58.0
2022-02-13,2,57.0
2022-02-13,5,47.0
2022-02-13,6,47.0
2022-02-13,7,45.0
2022-02-13,8,52.0
2022-02-13,9,69.0
2022-02-13,10,77.0
2022-02-13,11,89.0
2022-02-13,12,97.0
2022-02-13,13,97.0
2022-02-13,14,94.0
2022-02-13,15,94.0
2022-02-13,16,94.0
2022-02-13,17,90.0
2022-02-13,18,89.0
2022-02-13,19,82.0
2022-02-13,20,73.0
2022-02-13,21,64.0
2022-02-13,22,62.0
2022-02-13,23,55.0
2022-02-14,0,59.0
2022-02-14,5,52.0
2022-02-14,6,52.0
2022-02-14,7,62.0
2022-02-14,8,66.0
2022-02-14,9,69.0
2022-02-14,10,68.0
2022-02-14,11,68.0
2022-02-14,12,69.0
2022-02-14,13,69.0
2022-02-14,14,69.0
2022-02-14,15,69.0
2022-02-14,16,73.0
2022-02-14,17,76.0
2022-02-14,18,76.0
2022-02-14,19,73.0
2022-02-14,20,70.0
2022-02-14,21,67.0
2022-02-14,22,55.0
2022-02-14,23,54.0
2022-02-15,0,53.0
2022-02-15,2,52.0
2022-02-15,6,50.0
2022-02-15,7,61.0
2022-02-15,8,66.0
2022-02-15,9,68.0
2022-02-15,10,67.0
2022-02-15,11,67.0
2022-02-15,12,68.0
2022-02-15,13,68.0
2022-02-15,14,68.0
2022-02-15,15,68.0
2022-02-15,16,72.0
2022-02-15,17,76.0
2022-02-15,18,76.0
2022-02-15,19,72.0
2022-02-15,20,70.0
2022-02-15,21,65.0
2022-02-15,22,55.0
2022-02-15,23,54.0
2022-02-16,0,53.0
2022-02-16,1,52.0
2022-02-16,6,50.0
2022-02-16,7,61.0
2022-02-16,8,66.0
2022-02-16,9,68.0
2022-02-16,10,67.0
2022-02-16,11,67.0
2022-02-16,12,68.0
2022-02-16,13,68.0
2022-02-16,14,68.0
2022-02-16,15,68.0
2022-02-16,16,72.0
2022-02-16,17,76.0
2022-02-16,18,76.0
2022-02-16,19,73.0
2022-02-16,20,71.0
2022-02-16,21,66.0
2022-02-16,22,64.0
2022-02-16,23,58.0
2022-02-17,0,51.0
2022-02-17,1,52.0
2022-02-17,5,49.0
2022-02-17,6,50.0
2022-02-17,7,61.0
2022-02-17,8,65.0
2022-02-17,9,67.0
2022-02-17,10,67.0
2022-02-17,11,68.0
2022-02-17,12,73.0
2022-02-17,13,73.0
2022-02-17,14,73.0
2022-02-17,15,73.0
2022-02-17,16,77.0
2022-02-17,17,80.0
2022-02-17,18,79.0
2022-02-17,19,77.0
2022-02-17,20,71.0
2022-02-17,21,67.0
2022-02-17,22,65.0
2022-02-17,23,59.0
2022-02-18,0,51.0
2022-02-18,1,49.0
2022-02-18,2,49.0
2022-02-18,5,46.0
2022-02-18,6,46.0
2022-02-18,7,61.0
2022-02-18,8,65.0
2022-02-18,9,69.0
2022-02-18,10,73.0
2022-02-18,11,80.0
2022-02-18,12,86.0
2022-02-18,13,86.0
2022-02-18,14,85.0
2022-02-18,15,85.0
2022-02-18,16,85.0
2022-02-18,17,86.0
2022-02-18,18,85.0
2022-02-18,19,79.0
2022-02-18,20,73.0
2022-02-18,21,67.0
2022-02-18,22,63.0
2022-02-18,23,62.0
2022-02-19,0,58.0
2022-02-19,1,59.0
2022-02-19,2,58.0
2022-02-19,3,56.0
2022-02-19,4,49.0
2022-02-19,5,49.0
2022-02-19,6,49.0
2022-02-19,7,56.0
2022-02-19,8,62.0
2022-02-19,9,81.0
2022-02-19,10,90.0
2022-02-19,11,105.0
2022-02-19,12,117.0
2022-02-19,13,115.0
2022-02-19,14,113.0
2022-02-19,15,113.0
2022-02-19,16,113.0
2022-02-19,17,104.0
2022-02-19,18,102.0
2022-02-19,19,91.0
2022-02-19,20,79.0
2022-02-19,21,69.0
2022-02-19,22,66.0
2022-02-19,23,63.0
2022-02-20,0,61.0
2022-02-20,1,62.0
2022-02-20,2,61.0
2022-02-20,3,57.0
2022-02-20,4,47.0
2022-02-20,5,47.0
2022-02-20,6,47.0
2022-02-20,7,52.0
2022-02-20,8,60.0
2022-02-20,9,78.0
2022-02-20,10,85.0
2022-02-20,11,98.0
2022-02-20,12,100.0
2022-02-20,13,100.0
2022-02-20,14,98.0
2022-02-20,15,98.0
2022-02-20,16,98.0
2022-02-20,17,94.0
2022-02-20,18,93.0
2022-02-20,19,85.0
2022-02-20,20,75.0
2022-02-20,21,66.0
2022-02-20,22,63.0
2022-02-20,23,60.0
2022-02-21,0,59.0
2022-02-21,5,49.0
2022-02-21,6,50.0
2022-02-21,7,63.0
2022-02-21,8,68.0
2022-02-21,9,70.0
2022-02-21,10,70.0
2022-02-21,11,70.0
2022-02-21,12,72.0
2022-02-21,13,72.0
2022-02-21,14,73.0
2022-02-21,15,73.0
2022-02-21,16,76.0
2022-02-21,17,79.0
2022-02-21,18,79.0
2022-02-21,19,75.0
2022-02-21,20,71.0
2022-02-21,21,67.0
2022-02-21,22,54.0
2022-02-21,23,56.0
2022-02-22,0,53.0
2022-02-22,1,51.0
2022-02-22,2,51.0
2022-02-22,6,48.0
2022-02-22,7,63.0
2022-02-22,8,68.0
2022-02-22,9,70.0
2022-02-22,10,69.0
2022-02-22,11,70.0
2022-02-22,12,70.0
2022-02-22,13,70.0
2022-02-22,14,70.0
2022-02-22,15,70.0
2022-02-22,16,74.0
2022-02-22,17,77.0
2022-02-22,18,77.0
2022-02-22,19,73.0
2022-02-22,20,70.0
2022-02-22,21,66.0
2022-02-22,22,57.0
2022-02-22,23,59.0
2022-02-23,4,45.0
2022-02-23,5,45.0
2022-02-23,6,46.0
2022-02-23,7,61.0
2022-02-23,8,66.0
2022-02-23,9,68.0
2022-02-23,10,68.0
2022-02-23,11,68.0
2022-02-23,12,69.0
2022-02-23,13,69.0
2022-02-23,14,68.0
2022-02-23,15,68.0
2022-02-23,16,73.0
2022-02-23,17,76.0
2022-02-23,18,76.0
2022-02-23,19,73.0
2022-02-23,20,70.0
2022-02-23,21,66.0
2022-02-23,22,63.0
2022-02-23,23,61.0
2022-02-24,1,49.0
2022-02-24,2,48.0
2022-02-24,5,45.0
2022-02-24,6,46.0
2022-02-24,7,61.0
2022-02-24,8,65.0
2022-02-24,9,67.0
2022-02-24,10,68.0
2022-02-24,11,69.0
2022-02-24,12,73.0
2022-02-24,13,73.0
2022-02-24,14,73.0
2022-02-24,15,73.0
2022-02-24,16,77.0
2022-02-24,17,80.0
2022-02-24,18,79.0
2022-02-24,19,76.0
2022-02-24,20,70.0
2022-02-24,21,66.0
2022-02-24,22,64.0
2022-02-24,23,62.0
2022-02-25,0,50.0
2022-02-25,1,49.0
2022-02-25,2,49.0
2022-02-25,4,46.0
2022-02-25,5,46.0
2022-02-25,6,46.0
2022-02-25,7,61.0
2022-02-25,8,66.0
2022-02-25,9,70.0
2022-02-25,10,74.0
2022-02-25,11,81.0
2022-02-25,12,88.0
2022-02-25,13,88.0
2022-02-25,14,87.0
2022-02-25,15,87.0
2022-02-25,16,87.0
2022-02-25,17,88.0
2022-02-25,18,87.0
2022-02-25,19,79.0
2022-02-25,20,73.0
2022-02-25,21,67.0
2022-02-25,22,64.0
2022-02-25,23,63.0
2022-02-26,0,55.0
2022-02-26,1,56.0
2022-02-26,2,55.0
2022-02-26,6,48.0
2022-02-26,7,54.0
2022-02-26,8,60.0
2022-02-26,9,81.0
2022-02-26,10,90.0
2022-02-26,11,105.0
2022-02-26,12,122.0
2022-02-26,13,120.0
2022-02-26,14,120.0
2022-02-26,15,120.0
2022-02-26,16,119.0
2022-02-26,17,111.0
2022-02-26,18,109.0
2022-02-26,19,88.0
2022-02-26,20,76.0
2022-02-26,21,66.0
2022-02-26,22,63.0
2022-02-26,23,59.0
2022-02-27,0,59.0
2022-02-27,1,59.0
2022-02-27,2,58.0
2022-02-27,3,54.0
2022-02-27,4,48.0
2022-02-27,6,48.0
2022-02-27,7,52.0
2022-02-27,8,59.0
2022-02-27,9,77.0
2022-02-27,10,83.0
2022-02-27,11,96.0
2022-02-27,12,103.0
2022-02-27,13,103.0
2022-02-27,14,103.0
2022-02-27,15,103.0
2022-02-27,16,103.0
2022-02-27,17,103.0
2022-02-27,18,103.0
2022-02-27,19,89.0
2022-02-27,20,79.0
2022-02-27,21,76.0
2022-02-27,22,73.0
2022-02-27,23,67.0
2022-02-28,0,71.0
2022-02-28,1,55.0
2022-02-28,2,56.0
2022-02-28,5,51.0
2022-02-28,6,51.0
2022-02-28,7,64.0
2022-02-28,8,69.0
2022-02-28,9,69.0
2022-02-28,10,70.0
2022-02-28,11,80.0
2022-02-28,12,86.0
2022-02-28,13,89.0
2022-02-28,14,89.0
2022-02-28,15,90.0
2022-02-28,16,95.0
2022-02-28,17,98.0
2022-02-28,18,98.0
2022-02-28,19,98.0
2022-02-28,20,94.0
2022-02-28,21,83.0
2022-02-28,22,69.0
2022-02-28,23,65.0
2022-03-01,0,54.0
2022-03-01,1,55.0
2022-03-01,2,55.0
2022-03-01,6,53.0
2022-03-01,7,67.0
2022-03-01,8,75.0
2022-03-01,9,76.0
2022-03-01,10,74.0
2022-03-01,11,82.0
2022-03-01,12,87.0
2022-03-01,13,90.0
2022-03-01,14,90.0
2022-03-01,15,90.0
2022-03-01,16,94.0
2022-03-01,17,99.0
2022-03-01,18,99.0
2022-03-01,19,95.0
2022-03-01,20,92.0
2022-03-01,21,86.0
2022-03-01,22,72.0
2022-03-01,23,71.0
2022-03-02,0,69.0
2022-03-02,1,58.0
2022-03-02,2,58.0
2022-03-02,5,55.0
2022-03-02,6,56.0
2022-03-02,7,67.0
2022-03-02,8,75.0
2022-03-02,9,76.0
2022-03-02,10,74.0
2022-03-02,11,82.0
2022-03-02,12,87.0
2022-03-02,13,90.0
2022-03-02,14,90.0
2022-03-02,15,90.0
2022-03-02,16,94.0
2022-03-02,17,99.0
2022-03-02,18,99.0
2022-03-02,19,97.0
2022-03-02,20,95.0
2022-03-02,21,91.0
2022-03-02,22,78.0
2022-03-02,23,70.0
2022-03-03,0,69.0
2022-03-03,1,58.0
2022-03-03,2,58.0
2022-03-03,5,56.0
2022-03-03,6,56.0
2022-03-03,7,66.0
2022-03-03,8,75.0
2022-03-03,9,75.0
2022-03-03,10,73.0
2022-03-03,11,81.0
2022-03-03,12,88.0
2022-03-03,13,91.0
2022-03-03,14,91.0
2022-03-03,15,91.0
2022-03-03,16,94.0
2022-03-03,17,98.0
2022-03-03,18,97.0
2022-03-03,19,97.0
2022-03-03,20,93.0
2022-03-03,21,87.0
2022-03-03,22,73.0
2022-03-03,23,66.0
2022-03-04,0,54.0
2022-03-04,2,53.0
2022-03-04,3,52.0
2022-03-04,6,54.0
2022-03-04,7,65.0
2022-03-04,8,74.0
2022-03-04,9,77.0
2022-03-04,10,77.0
2022-03-04,11,84.0
2022-03-04,12,90.0
2022-03-04,13,90.0
2022-03-04,14,90.0
2022-03-04,15,90.0
2022-03-04,16,90.0
2022-03-04,17,93.0
2022-03-04,18,92.0
2022-03-04,19,84.0
2022-03-04,20,80.0
2022-03-04,21,72.0
2022-03-04,22,69.0
2022-03-04,23,66.0
2022-03-05,0,60.0
2022-03-05,1,59.0
2022-03-05,2,59.0
2022-03-05,6,54.0
2022-03-05,7,60.0
2022-03-05,8,68.0
2022-03-05,9,87.0
2022-03-05,10,92.0
2022-03-05,11,106.0
2022-03-05,12,118.0
2022-03-05,13,116.0
2022-03-05,14,116.0
2022-03-05,15,116.0
2022-03-05,16,114.0
2022-03-05,17,108.0
2022-03-05,18,106.0
2022-03-05,19,94.0
2022-03-05,20,83.0
2022-03-05,21,73.0
2022-03-05,22,70.0
2022-03-05,23,64.0
2022-03-06,0,63.0
2022-03-06,1,63.0
2022-03-06,3,58.0
2022-03-06,6,55.0
2022-03-06,7,59.0
2022-03-06,8,63.0
2022-03-06,9,76.0
2022-03-06,10,80.0
2022-03-06,11,92.0
2022-03-06,12,99.0
2022-03-06,13,99.0
2022-03-06,14,99.0
2022-03-06,15,99.0
2022-03-06,16,98.0
2022-03-06,17,96.0
2022-03-06,18,95.0
2022-03-06,19,87.0
2022-03-06,20,78.0
2022-03-06,21,68.0
2022-03-06,22,68.0
2022-03-06,23,63.0
2022-03-07,0,56.0
2022-03-07,5,51.0
2022-03-07,6,52.0
2022-03-07,7,61.0
2022-03-07,8,66.0
2022-03-07,9,69.0
2022-03-07,10,69.0
2022-03-07,11,69.0
2022-03-07,12,70.0
2022-03-07,13,70.0
2022-03-07,14,69.0
2022-03-07,15,69.0
2022-03-07,16,74.0
2022-03-07,17,77.0
2022-03-07,18,77.0
2022-03-07,19,76.0
2022-03-07,20,73.0
2022-03-07,21,65.0
2022-03-07,22,55.0
2022-03-07,23,56.0
2022-03-08,0,51.0
2022-03-08,6,49.0
2022-03-08,7,61.0
2022-03-08,8,66.0
2022-03-08,9,69.0
2022-03-08,10,69.0
2022-03-08,11,69.0
2022-03-08,12,69.0
2022-03-08,13,69.0
2022-03-08,14,68.0
2022-03-08,15,68.0
2022-03-08,16,73.0
2022-03-08,17,76.0
2022-03-08,18,76.0
2022-03-08,19,76.0
2022-03-08,20,73.0
2022-03-08,21,67.0
2022-03-08,22,58.0
2022-03-08,23,60.0
2022-03-09,0,56.0
2022-03-09,1,54.0
2022-03-09,5,53.0
2022-03-09,6,54.0
2022-03-09,7,63.0
2022-03-09,8,68.0
2022-03-09,9,71.0
2022-03-09,10,71.0
2022-03-09,11,71.0
2022-03-09,12,71.0
2022-03-09,13,71.0
2022-03-09,14,71.0
2022-03-09,15,71.0
2022-03-09,16,75.0
2022-03-09,17,79.0
2022-03-09,18,79.0
2022-03-09,19,79.0
2022-03-09,20,78.0
2022-03-09,21,73.0
2022-03-09,22,73.0
2022-03-09,23,68.0
2022-03-10,0,54.0
2022-03-10,1,53.0
2022-03-10,5,52.0
2022-03-10,6,52.0
2022-03-10,7,62.0
2022-03-10,8,66.0
2022-03-10,9,69.0
2022-03-10,10,70.0
2022-03-10,11,71.0
2022-03-10,12,75.0
2022-03-10,13,75.0
2022-03-10,14,75.0
2022-03-10,15,75.0
2022-03-10,16,79.0
2022-03-10,17,82.0
2022-03-10,18,82.0
2022-03-10,19,81.0
2022-03-10,20,76.0
2022-03-10,21,71.0
2022-03-10,22,71.0
2022-03-10,23,65.0
2022-03-11,0,55.0
2022-03-11,6,53.0
2022-03-11,7,62.0
2022-03-11,8,67.0
2022-03-11,9,71.0
2022-03-11,10,76.0
2022-03-11,11,82.0
2022-03-11,12,90.0
2022-03-11,13,90.0
2022-03-11,14,90.0
2022-03-11,15,90.0
2022-03-11,16,90.0
2022-03-11,17,93.0
2022-03-11,18,92.0
2022-03-11,19,85.0
2022-03-11,20,76.0
2022-03-11,21,69.0
2022-03-11,22,66.0
2022-03-11,23,66.0
2022-03-12,0,59.0
2022-03-12,1,58.0
2022-03-12,2,58.0
2022-03-12,6,53.0
2022-03-12,7,58.0
2022-03-12,8,62.0
2022-03-12,9,79.0
2022-03-12,10,88.0
2022-03-12,11,103.0
2022-03-12,12,117.0
2022-03-12,13,115.0
2022-03-12,14,115.0
2022-03-12,15,115.0
2022-03-12,16,115.0
2022-03-12,17,108.0
2022-03-12,18,106.0
2022-03-12,19,94.0
2022-03-12,20,83.0
2022-03-12,21,73.0
2022-03-12,22,71.0
2022-03-12,23,68.0
2022-03-13,0,60.0
2022-03-13,1,60.0
2022-03-13,2,59.0
2022-03-13,5,52.0
2022-03-13,6,52.0
2022-03-13,7,56.0
2022-03-13,8,61.0
2022-03-13,9,73.0
2022-03-13,10,79.0
2022-03-13,11,92.0
2022-03-13,12,98.0
2022-03-13,13,98.0
2022-03-13,14,98.0
2022-03-13,15,98.0
2022-03-13,16,98.0
2022-03-13,17,96.0
2022-03-13,18,95.0
2022-03-13,19,87.0
2022-03-13,20,77.0
2022-03-13,21,69.0
2022-03-13,22,66.0
2022-03-13,23,64.0
2022-03-14,0,60.0
2022-03-14,2,55.0
2022-03-14,3,54.0
2022-03-14,4,54.0
2022-03-14,5,54.0
2022-03-14,6,55.0
2022-03-14,7,64.0
2022-03-14,8,69.0
2022-03-14,9,71.0
2022-03-14,10,70.0
2022-03-14,11,71.0
2022-03-14,12,74.0
2022-03-14,13,74.0
2022-03-14,14,74.0
2022-03-14,15,74.0
2022-03-14,16,77.0
2022-03-14,17,81.0
2022-03-14,18,81.0
2022-03-14,19,78.0
2022-03-14,20,75.0
2022-03-14,21,69.0
2022-03-14,22,58.0
2022-03-14,23,60.0
2022-03-15,0,56.0
2022-03-15,1,55.0
2022-03-15,5,54.0
2022-03-15,6,54.0
2022-03-15,7,64.0
2022-03-15,8,69.0
2022-03-15,9,71.0
2022-03-15,10,70.0
2022-03-15,11,71.0
2022-03-15,12,72.0
2022-03-15,13,72.0
2022-03-15,14,72.0
2022-03-15,15,72.0
2022-03-15,16,77.0
2022-03-15,17,80.0
2022-03-15,18,80.0
2022-03-15,19,77.0
2022-03-15,20,74.0
2022-03-15,21,68.0
2022-03-15,22,59.0
2022-03-15,23,61.0
2022-03-16,2,60.0
2022-03-16,3,58.0
2022-03-16,5,57.0
2022-03-16,6,58.0
2022-03-16,7,68.0
2022-03-16,8,73.0
2022-03-16,9,75.0
2022-03-16,10,74.0
2022-03-16,11,75.0
2022-03-16,12,79.0
2022-03-16,13,79.0
2022-03-16,14,79.0
2022-03-16,15,79.0
2022-03-16,16,83.0
2022-03-16,17,87.0
2022-03-16,18,87.0
2022-03-16,19,86.0
2022-03-16,20,84.0
2022-03-16,21,79.0
2022-03-16,22,77.0
2022-03-16,23,72.0
2022-03-17,0,56.0
2022-03-17,1,55.0
2022-03-17,5,53.0
2022-03-17,6,53.0
2022-03-17,7,64.0
2022-03-17,8,67.0
2022-03-17,9,69.0
2022-03-17,10,70.0
2022-03-17,11,71.0
2022-03-17,12,75.0
2022-03-17,13,75.0
2022-03-17,14,75.0
2022-03-17,15,75.0
2022-03-17,16,79.0
2022-03-17,17,82.0
2022-03-17,18,82.0
2022-03-17,19,81.0
2022-03-17,20,77.0
2022-03-17,21,73.0
2022-03-17,22,70.0
2022-03-17,23,66.0
2022-03-18,0,55.0
2022-03-18,1,52.0
2022-03-18,4,48.0
2022-03-18,5,48.0
2022-03-18,6,49.0
2022-03-18,7,63.0
2022-03-18,8,67.0
2022-03-18,9,71.0
2022-03-18,10,75.0
2022-03-18,11,82.0
2022-03-18,12,88.0
2022-03-18,13,88.0
2022-03-18,14,88.0
2022-03-18,15,88.0
2022-03-18,16,88.0
2022-03-18,17,88.0
2022-03-18,18,87.0
2022-03-18,19,84.0
2022-03-18,20,80.0
2022-03-18,21,73.0
2022-03-18,22,70.0
2022-03-18,23,67.0
2022-03-19,0,62.0
2022-03-19,1,61.0
2022-03-19,2,60.0
2022-03-19,6,50.0
2022-03-19,7,56.0
2022-03-19,8,59.0
2022-03-19,9,81.0
2022-03-19,10,90.0
2022-03-19,11,103.0
2022-03-19,12,115.0
2022-03-19,13,113.0
2022-03-19,14,113.0
2022-03-19,15,113.0
2022-03-19,16,112.0
2022-03-19,17,103.0
2022-03-19,18,103.0
2022-03-19,19,95.0
2022-03-19,20,85.0
2022-03-19,21,75.0
2022-03-19,22,73.0
2022-03-19,23,69.0
2022-03-20,0,64.0
2022-03-20,1,63.0
2022-03-20,2,62.0
2022-03-20,3,58.0
2022-03-20,7,54.0
2022-03-20,8,59.0
2022-03-20,9,79.0
2022-03-20,10,86.0
2022-03-20,11,97.0
2022-03-20,12,97.0
2022-03-20,13,97.0
2022-03-20,14,97.0
2022-03-20,15,97.0
2022-03-20,16,97.0
2022-03-20,17,92.0
2022-03-20,18,92.0
2022-03-20,19,89.0
2022-03-20,20,80.0
2022-03-20,21,72.0
2022-03-20,22,69.0
2022-03-20,23,66.0
2022-03-21,0,68.0
2022-03-21,1,61.0
2022-03-21,2,59.0
2022-03-21,5,56.0
2022-03-21,6,57.0
2022-03-21,7,69.0
2022-03-21,8,74.0
2022-03-21,9,76.0
2022-03-21,10,76.0
2022-03-21,11,76.0
2022-03-21,12,78.0
2022-03-21,13,78.0
2022-03-21,14,78.0
2022-03-21,15,78.0
2022-03-21,16,82.0
2022-03-21,17,85.0
2022-03-21,18,85.0
2022-03-21,19,82.0
2022-03-21,20,79.0
2022-03-21,21,74.0
2022-03-21,22,62.0
2022-03-21,23,64.0
2022-03-22,0,57.0
2022-03-22,5,49.0
2022-03-22,6,49.0
2022-03-22,7,63.0
2022-03-22,8,67.0
2022-03-22,9,69.0
2022-03-22,10,67.0
2022-03-22,11,65.0
2022-03-22,12,65.0
2022-03-22,13,65.0
2022-03-22,14,65.0
2022-03-22,15,73.0
2022-03-22,16,79.0
2022-03-22,17,82.0
2022-03-22,18,82.0
2022-03-22,19,75.0
2022-03-22,20,73.0
2022-03-22,21,68.0
2022-03-22,22,58.0
2022-03-22,23,60.0
2022-03-23,0,61.0
2022-03-23,4,52.0
2022-03-23,5,52.0
2022-03-23,6,53.0
2022-03-23,7,66.0
2022-03-23,8,71.0
2022-03-23,9,73.0
2022-03-23,10,71.0
2022-03-23,11,70.0
2022-03-23,12,69.0
